medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code
8/3/2024,Gold Medal,1,KRAVATSKA Olena,Female,Ukraine,UKR,Ukraine,Ukraine,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000100--,6/22/1992,1897637
8/3/2024,Gold Medal,1,BAKASTOVA Yuliia,Female,Ukraine,UKR,Ukraine,Ukraine,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000100--,6/26/1996,1897633
8/3/2024,Silver Medal,2,YOON Jisu,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000100--,1/24/1993,1927158
8/3/2024,Silver Medal,2,JEON Hayoung,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000100--,8/18/2001,1927123
8/3/2024,Silver Medal,2,CHOI Sebin,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000100--,8/11/2000,1927113
8/3/2024,Silver Medal,2,JEON Eunhye,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000100--,8/1/1997,1927122
8/3/2024,Bronze Medal,3,EMURA Misaki,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000200--,11/20/1998,1896542
8/3/2024,Bronze Medal,3,TAKASHIMA Risa,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000200--,2/8/1999,1896519
8/3/2024,Bronze Medal,3,FUKUSHIMA Shihomi,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000200--,6/19/1995,1896541
8/3/2024,Bronze Medal,3,OZAKI Seri,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,/en/paris-2024/results/fencing/women-s-sabre-team/fnl-000200--,9/22/2002,1896522
8/3/2024,Gold Medal,1,BOUKLI Shirine,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,1/24/1999,1891280
8/3/2024,Gold Medal,1,BUCHARD Amandine,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,7/12/1995,1891283
8/3/2024,Gold Medal,1,CYSIQUE Sarah Leonie,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,7/6/1998,1891286
8/3/2024,Gold Medal,1,AGBEGNENOU Clarisse,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,10/25/1992,1891289
8/3/2024,Gold Medal,1,GAHIE Marie Eve,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,11/27/1996,1891292
8/3/2024,Gold Medal,1,DICKO Romane,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,9/30/1999,1891300
8/3/2024,Gold Medal,1,MALONGA Madeleine,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,12/25/1993,1891297
8/3/2024,Gold Medal,1,GABA Joan-Benjamin,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,1/7/2001,1891311
8/3/2024,Gold Medal,1,KHYAR Walide,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,6/9/1995,1891307
8/3/2024,Gold Medal,1,MKHEIDZE Luka,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,1/5/1996,1891304
8/3/2024,Gold Medal,1,DJALO Alpha Oumar,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,9/5/1996,1891314
8/3/2024,Gold Medal,1,NGAYAP HAMBOU Maxime-Gael,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,6/22/2001,1891318
8/3/2024,Gold Medal,1,DIESSE Aurelien,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,10/16/1997,1891320
8/3/2024,Gold Medal,1,RINER Teddy,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,4/7/1989,1891323
8/3/2024,Silver Medal,2,ABE Uta,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,7/14/2000,1896760
8/3/2024,Silver Medal,2,FUNAKUBO Haruka,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,10/10/1998,1896733
8/3/2024,Silver Medal,2,TSUNODA Natsumi,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,8/6/1992,1896735
8/3/2024,Silver Medal,2,NIIZOE Saki,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,7/4/1996,1896744
8/3/2024,Silver Medal,2,TAKAICHI Miku,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,4/7/1994,1896767
8/3/2024,Silver Medal,2,SONE Akira,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,7/9/2000,1896762
8/3/2024,Silver Medal,2,TAKAYAMA Rika,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,8/27/1994,1896743
8/3/2024,Silver Medal,2,ABE Hifumi,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,8/9/1997,1896763
8/3/2024,Silver Medal,2,HASHIMOTO Soichi,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,8/24/1991,1896740
8/3/2024,Silver Medal,2,NAGAYAMA Ryuju,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,4/15/1996,1896752
8/3/2024,Silver Medal,2,MURAO Sanshiro,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,8/28/2000,1896750
8/3/2024,Silver Medal,2,NAGASE Takanori,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,10/14/1993,1896765
8/3/2024,Silver Medal,2,SAITO Tatsuru,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,3/8/2002,1896748
8/3/2024,Silver Medal,2,WOLF Aaron,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,2/25/1996,1896764
8/3/2024,Bronze Medal,3,PIMENTA Larissa,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,3/1/1999,1953817
8/3/2024,Bronze Medal,3,SILVA Rafaela,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,4/24/1992,1953835
8/3/2024,Bronze Medal,3,QUADROS Ketleyn,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,10/1/1987,1953812
8/3/2024,Bronze Medal,3,SOUZA Beatriz,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,5/20/1998,1953777
8/3/2024,Bronze Medal,3,CARGNIN Daniel,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,12/20/1997,1953781
8/3/2024,Bronze Medal,3,LIMA Willian,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,1/31/2000,1953840
8/3/2024,Bronze Medal,3,MACEDO Rafael,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,8/15/1994,1953832
8/3/2024,Bronze Medal,3,SCHIMIDT Guilherme,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,11/6/2000,1953799
8/3/2024,Bronze Medal,3,GONCALVES Leonardo,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,3/1/1996,1953816
8/3/2024,Bronze Medal,3,SILVA Rafael,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,5/11/1987,1953836
8/3/2024,Bronze Medal,3,HUH Mimi,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,12/19/2002,1928067
8/3/2024,Bronze Medal,3,JUNG Yerin,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,7/15/1996,1940097
8/3/2024,Bronze Medal,3,LEE Hyekyeong,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,1/12/1996,1940098
8/3/2024,Bronze Medal,3,KIM Jisu,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,12/12/2000,1928071
8/3/2024,Bronze Medal,3,KIM Hayun,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,1/7/2000,1928070
8/3/2024,Bronze Medal,3,YOON Hyunji,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,2/14/1994,1928082
8/3/2024,Bronze Medal,3,AN Baul,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,3/25/1994,1928064
8/3/2024,Bronze Medal,3,KIM Won Jin,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,5/1/1992,1928074
8/3/2024,Bronze Medal,3,HAN Juyeo,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,4/21/1999,1928066
8/3/2024,Bronze Medal,3,LEE Joonhwan,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,6/19/2002,1928079
8/3/2024,Bronze Medal,3,KIM Minjong,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,9/1/2000,1928072
8/3/2024,Gold Medal,1,CARNEGIE Sholto,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,2/28/1995,1901045
8/3/2024,Gold Medal,1,GIBBS Rory,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,4/3/1994,1901068
8/3/2024,Gold Medal,1,BOLDING Morgan,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,5/13/1995,1901036
8/3/2024,Gold Medal,1,DAWSON Jacob,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,11/2/1993,1901051
8/3/2024,Gold Medal,1,ELWES Charles,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,7/15/1997,1901062
8/3/2024,Gold Medal,1,DIGBY Tom,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,7/23/1998,1901056
8/3/2024,Gold Medal,1,RUDKIN James,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,7/7/1994,1901089
8/3/2024,Gold Medal,1,FORD Tom,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,10/3/1992,1901064
8/3/2024,Gold Medal,1,BRIGHTMORE Harry,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,7/1/1994,1901041
8/3/2024,Silver Medal,2,RIENKS Ralf,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,9/23/1997,1965596
8/3/2024,Silver Medal,2,MOLENAAR Olav,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,3/28/1999,1965587
8/3/2024,Silver Medal,2,de GRAAF Sander,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,6/13/1995,1965601
8/3/2024,Silver Medal,2,KNAB Ruben,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,2/19/1988,1965592
8/3/2024,Silver Medal,2,van DOORN Gert-Jan,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,2/3/1999,1965583
8/3/2024,Silver Medal,2,van de KERKHOF Jacob,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,10/12/1995,1965548
8/3/2024,Silver Medal,2,van der BIJ Jan,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,9/25/1991,1965597
8/3/2024,Silver Medal,2,MAKKER Mick,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,2/5/1993,1965581
8/3/2024,Silver Medal,2,FETTER Dieuwke,Female,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,1/26/1991,1965562
8/3/2024,Bronze Medal,3,HOLLINGSWORTH Henry,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,9/5/1997,1944696
8/3/2024,Bronze Medal,3,RUSHER Nick,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,6/10/1999,1944757
8/3/2024,Bronze Medal,3,TABASH Christian,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,5/14/1999,1944764
8/3/2024,Bronze Medal,3,DEAN Clark,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,2/3/2000,1944660
8/3/2024,Bronze Medal,3,CARLSON Chris,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,3/14/1997,1944642
8/3/2024,Bronze Medal,3,CHATAIN Peter,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,11/8/1999,1944646
8/3/2024,Bronze Medal,3,OLSON Evan,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,7/26/1997,1944625
8/3/2024,Bronze Medal,3,QUINTON Pieter,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,2/11/1998,1944747
8/3/2024,Bronze Medal,3,MILNE Rielly,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,5/31/1996,1944731
8/3/2024,Gold Medal,1,RUSU Maria Magdalena,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,9/30/1999,1550630
8/3/2024,Gold Medal,1,ANGHEL Roxana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,1/1/1998,1550289
8/3/2024,Gold Medal,1,BODNAR Ancuta,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,9/25/1998,1550303
8/3/2024,Gold Medal,1,LEHACI Maria,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,6/28/1999,1550437
8/3/2024,Gold Medal,1,ADAM Adriana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,4/11/1999,1550285
8/3/2024,Gold Medal,1,BERES Amalia,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,6/18/1997,1550294
8/3/2024,Gold Medal,1,VRINCEANU Ioana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,3/7/1994,1550789
8/3/2024,Gold Medal,1,RADIS Simona,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,4/5/1999,1550560
8/3/2024,Gold Medal,1,PETREANU Victoria Stefania,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,1/21/2003,1550542
8/3/2024,Silver Medal,2,SEVICK Jessica,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,7/15/1989,1967522
8/3/2024,Silver Medal,2,FILMER Caileigh,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,12/18/1996,4031142
8/3/2024,Silver Medal,2,MESCHKULEIT Maya,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,7/28/2001,1967515
8/3/2024,Silver Medal,2,GRUCHALLA-WESIERSKI Kasia,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,3/31/1991,1967511
8/3/2024,Silver Medal,2,WASTENEYS Avalon,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,8/31/1997,1967530
8/3/2024,Silver Medal,2,PAYNE Sydney,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,9/16/1997,1967517
8/3/2024,Silver Medal,2,WALKER Kristina,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,5/9/1996,1967528
8/3/2024,Silver Medal,2,DENT Abby,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,3/4/2002,1967508
8/3/2024,Silver Medal,2,KIT Kristen,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,8/18/1988,1967514
8/3/2024,Bronze Medal,3,LONG Heidi,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,11/29/1996,1901079
8/3/2024,Bronze Medal,3,McKELLAR Rowan,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,5/24/1994,1901080
8/3/2024,Bronze Medal,3,DUNFORD Holly,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,10/14/1999,1901059
8/3/2024,Bronze Medal,3,FORD Emily,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,11/8/1994,1901065
8/3/2024,Bronze Medal,3,IRWIN Lauren,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,8/20/1998,1901077
8/3/2024,Bronze Medal,3,STEWART Eve,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,1/13/1998,1901094
8/3/2024,Bronze Medal,3,TAYLOR Harriet,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,2/14/1994,1901096
8/3/2024,Bronze Medal,3,CAMPBELL-ORDE Annie,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,10/5/1995,1901044
8/3/2024,Bronze Medal,3,FIELDMAN Henry,Male,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,11/25/1988,1901063
8/3/2024,Gold Medal,1,SMITH Regan,Female,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,2/9/2002,1935984
8/3/2024,Gold Medal,1,SWANSON Charlie,Male,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,2/20/1998,1935992
8/3/2024,Gold Medal,1,DRESSEL Caeleb,Male,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,8/16/1996,1935896
8/3/2024,Gold Medal,1,WEITZEIL Abbey,Female,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,12/3/1996,1935860
8/3/2024,Gold Medal,1,FINK Nic,Male,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,7/3/1993,1935901
8/3/2024,Gold Medal,1,HUSKE Torri,Female,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,12/7/2002,1935923
